         1386575 function calls (1369194 primitive calls) in 1.421 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 __init__.py:640(<listcomp>)
        1    0.000    0.000    0.000    0.000 hermite.py:1(<module>)
      266    0.000    0.000    0.000    0.000 _decorators.py:343(doc)
        3    0.000    0.000    0.000    0.000 threading.py:228(__init__)
        1    0.000    0.000    0.000    0.000 chebyshev.py:1(<module>)
        1    0.000    0.000    0.000    0.000 printing.py:1(<module>)
        4    0.000    0.000    0.000    0.000 scanner.py:654(fetch_double)
        2    0.000    0.000    0.000    0.000 random.py:126(seed)
        2    0.000    0.000    0.000    0.000 _math.py:33(rsolve)
        1    0.000    0.000    0.000    0.000 dogbox.py:1(<module>)
        1    0.000    0.000    0.000    0.000 loader.py:33(__init__)
        1    0.000    0.000    0.000    0.000 _dia.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
      586    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
       50    0.000    0.000    0.000    0.000 config.py:778(config_prefix)
      317    0.000    0.000    0.000    0.000 overrides.py:105(array_function_dispatch)
        1    0.000    0.000    0.000    0.000 zarr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _parser.py:568(parser)
       21    0.000    0.000    0.000    0.000 <string>:2(__init__)
        1    0.000    0.000    0.000    0.000 string_.py:263(StringArray)
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:9(<module>)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:658(_code_to_timestamp_pyc)
       89    0.000    0.000    0.000    0.000 re.py:270(escape)
       24    0.000    0.000    0.000    0.000 re.py:325(_subx)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1(<module>)
        4    0.000    0.000    0.000    0.000 scanner.py:657(fetch_flow_scalar)
        1    0.000    0.000    0.000    0.000 _math.py:114(statistic)
       10    0.000    0.000    0.000    0.000 _text.py:79(__hash__)
        1    0.000    0.000    0.000    0.000 extension.py:1(<module>)
       12    0.000    0.000    0.000    0.000 doccer.py:136(_doc)
        1    0.000    0.000    0.000    0.000 _lmm_scan.py:1(<module>)
      105    0.000    0.000    0.000    0.000 _docscrape.py:16(strip_blank_lines)
        1    0.000    0.000    0.000    0.000 _dual_annealing.py:6(<module>)
      139    0.000    0.000    0.000    0.000 pathlib.py:293(splitroot)
        3    0.000    0.000    0.000    0.000 enum.py:928(_missing_)
        6    0.000    0.000    0.000    0.000 inspect.py:3064(bind_partial)
       68    0.000    0.000    0.000    0.000 constructor.py:173(construct_scalar)
        1    0.000    0.000    0.000    0.000 _cellregmap.py:593(compute_maf)
        2    0.000    0.000    0.000    0.000 _distn_infrastructure.py:559(argsreduce)
      290    0.000    0.000    0.000    0.000 typing.py:936(_value_and_type_iter)
        1    0.000    0.000    0.000    0.000 legendre.py:1(<module>)
      407    0.000    0.000    0.000    0.000 deprecation.py:7(_deprecated)
        4    0.000    0.000    0.000    0.000 blas.py:326(_get_funcs)
        2    0.000    0.000    0.000    0.000 textwrap.py:233(_wrap_chunks)
      411    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 laguerre.py:1(<module>)
       74    0.000    0.000    0.000    0.000 base.py:192(is_dask_collection)
        2    0.000    0.000    0.000    0.000 utils.py:121(__call__)
      200    0.000    0.000    0.000    0.000 _docscrape.py:390(<genexpr>)
      115    0.000    0.000    0.000    0.000 scanner.py:325(unwind_indent)
      228    0.000    0.000    0.000    0.000 typing.py:942(__eq__)
       38    0.000    0.000    0.000    0.000 _weakrefset.py:21(__enter__)
      337    0.000    0.000    0.000    0.000 __init__.py:419(<genexpr>)
       36    0.000    0.000    0.000    0.000 utils.py:155(__init__)
       62    0.000    0.000    0.000    0.000 typing.py:794(__mro_entries__)
       12    0.000    0.000    0.000    0.000 utils.py:193(inner)
      259    0.000    0.000    0.000    0.000 delayed.py:613(__setattr__)
        2    0.000    0.000    0.000    0.000 _strptime.py:107(__calc_date_time)
        8    0.000    0.000    0.000    0.000 _ufunc_config.py:430(__enter__)
        1    0.000    0.000    0.000    0.000 posterior_linear_kernel.py:1(<module>)
       49    0.000    0.000    0.000    0.000 constructor.py:402(construct_yaml_str)
        2    0.000    0.000    0.000    0.000 lazy.py:84(__new__)
        2    0.000    0.000    0.000    0.000 _linear.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _decomp_lu.py:14(<dictcomp>)
        3    0.000    0.000    0.000    0.000 enum.py:938(_create_pseudo_member_)
      127    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        1    0.000    0.000    0.000    0.000 _svd.py:1(SVD)
      158    0.000    0.000    0.000    0.000 posixpath.py:41(_get_sep)
      106    0.000    0.000    0.000    0.000 os.py:697(__iter__)
       20    0.000    0.000    0.000    0.000 _docscrape.py:477(_str_see_also)
        2    0.000    0.000    0.000    0.000 contextlib.py:433(callback)
        1    0.000    0.000    0.000    0.000 _ggp.py:1(<module>)
       50    0.000    0.000    0.000    0.000 _policybase.py:293(header_source_parse)
       38    0.000    0.000    0.000    0.000 _weakrefset.py:27(__exit__)
      361    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        1    0.000    0.000    0.000    0.000 _warnings_errors.py:4(<module>)
        1    0.000    0.000    0.000    0.000 accessor.py:30(DataArrayPlotAccessor)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:58(bitname)
       46    0.000    0.000    0.000    0.000 genericpath.py:121(_splitext)
        1    0.000    0.000    0.000    0.000 emitter.py:9(<module>)
        4    0.000    0.000    0.000    0.000 __init__.py:1335(_fixupParents)
        1    0.000    0.000    0.000    0.000 core.py:206(NamedArray)
        2    0.000    0.000    0.000    0.000 {function Random.seed at 0x107f07040}
       34    0.000    0.000    0.000    0.000 shape_base.py:81(atleast_2d)
        1    0.000    0.000    0.000    0.000 functoolz.py:392(memoize)
        4    0.000    0.000    0.000    0.000 std.py:454(fp_write)
      376    0.000    0.000    0.000    0.000 dataclasses.py:391(<genexpr>)
        6    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
        4    0.000    0.000    0.000    0.000 scanner.py:1134(scan_flow_scalar)
        1    0.000    0.000    0.000    0.000 _datasource.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _constraints.py:1(<module>)
       28    0.000    0.000    0.000    0.000 dataclasses.py:532(<listcomp>)
       29    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:892(_find_spec_legacy)
        1    0.000    0.000    0.000    0.000 _add_newdocs.py:10(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:784(Thread)
        1    0.000    0.000    0.000    0.000 suite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tarfile.py:714(TarInfo)
       78    0.000    0.000    0.000    0.000 types.py:171(__get__)
        1    0.000    0.000    0.000    0.000 tzinfo.py:1(<module>)
       71    0.000    0.000    0.000    0.000 __init__.py:200(__init__)
       18    0.000    0.000    0.000    0.000 warnings.py:165(simplefilter)
       34    0.000    0.000    0.000    0.000 _types.py:41(bounds)
       88    0.000    0.000    0.000    0.000 six.py:141(__init__)
       79    0.000    0.000    0.000    0.000 {built-in method numpy.zeros}
       30    0.000    0.000    0.000    0.000 contextlib.py:242(helper)
        1    0.000    0.000    0.000    0.000 compressors.py:1(<module>)
        1    0.000    0.000    0.000    0.000 scanner.py:27(<module>)
        1    0.000    0.000    0.000    0.000 case.py:358(__init__)
        4    0.000    0.000    0.000    0.000 _pep440.py:292(__init__)
       58    0.000    0.000    0.000    0.000 _docscrape.py:29(__init__)
        1    0.000    0.000    0.000    0.000 _endian.py:1(<module>)
        1    0.000    0.000    0.000    0.000 scipy_.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _orthogonal.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parser.py:62(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:696(zip_children)
       72    0.000    0.000    0.000    0.000 std.py:1154(_comparable)
        2    0.000    0.000    0.000    0.000 _distn_infrastructure.py:980(_open_support_mask)
        4    0.000    0.000    0.000    0.000 polynomial.py:1227(__init__)
        1    0.000    0.000    0.000    0.000 util.py:10(<module>)
        8    0.000    0.000    0.000    0.000 {method 'write' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.000    0.000 _polyint.py:1(<module>)
        1    0.000    0.000    0.000    0.000 synchronize.py:114(_make_name)
        3    0.000    0.000    0.000    0.000 blas.py:411(get_blas_funcs)
       71    0.000    0.000    0.000    0.000 __init__.py:437(_make)
       48    0.000    0.000    0.000    0.000 lapack.py:861(backtickrepl)
        1    0.000    0.000    0.000    0.000 _differentialevolution.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mixins.py:59(NDArrayOperatorsMixin)
      108    0.000    0.000    0.000    0.000 utils.py:151(wrapper_setattr)
       12    0.000    0.000    0.000    0.000 typing.py:1886(_namedtuple_mro_entries)
       58    0.000    0.000    0.000    0.000 _build_tlz.py:46(find_spec)
        1    0.000    0.000    0.000    0.000 calendar.py:50(_localized_month)
        1    0.000    0.000    0.000    0.000 _differentiable_functions.py:1(<module>)
      168    0.000    0.000    0.000    0.000 expr.py:182(<genexpr>)
       35    0.000    0.000    0.000    0.000 {method 'search' of 're.Pattern' objects}
       26    0.000    0.000    0.000    0.000 enum.py:561(_check_for_existing_members)
      454    0.000    0.000    0.000    0.000 typing.py:200(<listcomp>)
        2    0.000    0.000    0.000    0.000 textwrap.py:336(_split_chunks)
      292    0.000    0.000    0.000    0.000 sre_compile.py:453(_get_iscased)
        6    0.000    0.000    0.000    0.000 functoolz.py:336(bind)
        3    0.000    0.000    0.000    0.000 six.py:866(wrapper)
        1    0.000    0.000    0.000    0.000 coordinates.py:45(AbstractCoordinates)
        1    0.000    0.000    0.000    0.000 core.py:2697(MaskedArray)
        1    0.000    0.000    0.000    0.000 os.py:619(get_exec_path)
        1    0.000    0.000    0.000    0.000 _sputils.py:1(<module>)
        7    0.000    0.000    0.000    0.000 core.py:1146(__init__)
        1    0.000    0.000    0.000    0.000 reader.py:59(__init__)
       40    0.000    0.000    0.000    0.000 getlimits.py:24(_fr1)
       15    0.000    0.000    0.000    0.000 __init__.py:739(search)
        1    0.000    0.000    0.000    0.000 _compat.py:1(<module>)
       70    0.000    0.000    0.000    0.000 signal.py:10(<lambda>)
        2    0.000    0.000    0.000    0.000 __init__.py:288(__init__)
        3    0.000    0.000    0.000    0.000 enum.py:1017(_decompose)
        1    0.000    0.000    0.000    0.000 function.py:1(<module>)
       57    0.000    0.000    0.000    0.000 _collections.py:20(__missing__)
        1    0.000    0.000    0.000    0.000 category.py:53(CategoricalIndex)
       35    0.000    0.000    0.000    0.000 _monitor.py:94(report)
        1    0.000    0.000    0.000    0.000 thread.py:4(<module>)
        1    0.000    0.000    0.000    0.000 pydap_.py:1(<module>)
        1    0.000    0.000    0.000    0.000 calendar.py:52(<listcomp>)
       46    0.000    0.000    0.000    0.000 __init__.py:321(_from_text)
        1    0.000    0.000    0.000    0.000 core.py:1125(_DomainedBinaryOperation)
        1    0.000    0.000    0.000    0.000 quoprimime.py:55(<listcomp>)
      207    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
        5    0.000    0.000    0.000    0.000 fromnumeric.py:2421(all)
       84    0.000    0.000    0.000    0.000 lazy.py:149(lazy)
       47    0.000    0.000    0.000    0.000 pathlib.py:705(_from_parsed_parts)
       22    0.000    0.000    0.000    0.000 warnings.py:181(_add_filter)
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
        3    0.000    0.000    0.000    0.000 re.py:315(_compile_repl)
      129    0.000    0.000    0.000    0.000 utils.py:811(<listcomp>)
        1    0.000    0.000    0.000    0.000 tempfile.py:145(__next__)
       72    0.000    0.000    0.000    0.000 std.py:1158(__hash__)
        1    0.000    0.000    0.000    0.000 _rotation_spline.py:1(<module>)
        3    0.000    0.000    0.000    0.000 _decorators.py:492(indent)
        2    0.000    0.000    0.000    0.000 __init__.py:132(make)
       46    0.000    0.000    0.000    0.000 getlimits.py:101(_float_conv)
        6    0.000    0.000    0.000    0.000 message.py:462(get)
       11    0.000    0.000    0.000    0.000 decorator.py:127(update)
        1    0.000    0.000    0.000    0.000 einsumfunc.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _sum.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _factories.py:1(<module>)
        1    0.000    0.000    0.000    0.000 linalg.py:492(inv)
       11    0.000    0.000    0.000    0.000 _cellregmap.py:169(<listcomp>)
       10    0.000    0.000    0.000    0.000 sre_compile.py:416(_bytes_to_codes)
        1    0.000    0.000    0.000    0.000 base.py:274(ConstantDenseOutput)
       16    0.000    0.000    0.000    0.000 take.py:353(_view_wrapper)
       15    0.000    0.000    0.000    0.000 functoolz.py:824(_check_sigspec)
        1    0.000    0.000    0.000    0.000 __init__.py:329(PackagePath)
        1    0.000    0.000    0.000    0.000 boolean.py:1(<module>)
        1    0.000    0.000    0.000    0.000 queues.py:10(<module>)
        1    0.000    0.000    0.000    0.000 pickle_compat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 nodes.py:2(<module>)
        1    0.000    0.000    0.000    0.000 config.py:680(rename)
        2    0.000    0.000    0.000    0.000 {built-in method marshal.dumps}
      170    0.000    0.000    0.000    0.000 typing.py:564(__hash__)
        1    0.000    0.000    0.000    0.000 stata.py:1121(StataReader)
        1    0.000    0.000    0.000    0.000 lru_cache.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _multivariate.py:292(multivariate_normal_gen)
        1    0.000    0.000    0.000    0.000 strings.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _strptime.py:84(<listcomp>)
       14    0.000    0.000    0.000    0.000 __init__.py:134(_check_size)
        1    0.000    0.000    0.000    0.000 pytables.py:3338(Table)
       26    0.000    0.000    0.000    0.000 _decomp_lu.py:14(<listcomp>)
       19    0.000    0.000    0.000    0.000 posixpath.py:228(expanduser)
        1    0.000    0.000    0.000    0.000 datetimes.py:151(DatetimeArray)
        1    0.000    0.000    0.000    0.000 masked_reductions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _norm.py:1(<module>)
       26    0.000    0.000    0.000    0.000 _docscrape.py:287(parse_item_name)
        1    0.000    0.000    0.000    0.000 twodim_base.py:534(vander)
       98    0.000    0.000    0.000    0.000 dataclasses.py:244(__init__)
      127    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        2    0.000    0.000    0.000    0.000 __init__.py:74(__init__)
       20    0.000    0.000    0.000    0.000 getlimits.py:685(__init__)
        2    0.000    0.000    0.000    0.000 feedparser.py:101(push)
        1    0.000    0.000    0.000    0.000 reader.py:122(determine_encoding)
        1    0.000    0.000    0.000    0.000 _glmm.py:1(<module>)
        1    0.000    0.000    0.000    0.000 integer.py:254(UInt64Dtype)
        1    0.000    0.000    0.000    0.000 _link.py:1(<module>)
        9    0.000    0.000    0.000    0.000 accessor.py:144(_map_and_wrap)
        1    0.000    0.000    0.000    0.000 threading.py:1294(__init__)
        1    0.000    0.000    0.000    0.000 contexts.py:1(<module>)
      155    0.000    0.000    0.000    0.000 _docscrape.py:156(__setitem__)
        6    0.000    0.000    0.000    0.000 {built-in method posix.urandom}
       52    0.000    0.000    0.000    0.000 _add_newdocs.py:6754(refer_to_array_attribute)
       21    0.000    0.000    0.000    0.000 config.py:880(is_one_of_factory)
        3    0.000    0.000    0.000    0.000 sre_parse.py:969(parse_template)
        9    0.000    0.000    0.000    0.000 weakref.py:105(__init__)
       13    0.000    0.000    0.000    0.000 _dtype_ctypes.py:100(dtype_from_ctypes_type)
        1    0.000    0.000    0.000    0.000 report.py:1(<module>)
       19    0.000    0.000    0.000    0.000 typing.py:910(<genexpr>)
        7    0.000    0.000    0.000    0.000 scanner.py:484(fetch_block_entry)
        1    0.000    0.000    0.000    0.000 _free.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _parser.py:569(__init__)
        2    0.000    0.000    0.000    0.000 textwrap.py:160(_split)
        1    0.000    0.000    0.000    0.000 core.py:2808(__new__)
        2    0.000    0.000    0.000    0.000 std.py:689(_decr_instances)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1304(DatetimeFormat)
        2    0.000    0.000    0.000    0.000 solve.py:1(<module>)
      130    0.000    0.000    0.000    0.000 inspect.py:2272(<lambda>)
        1    0.000    0.000    0.000    0.000 config.py:20(_get_paths)
        1    0.000    0.000    0.000    0.000 _tzpath.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _parser.py:294(__init__)
    65/35    0.000    0.000    0.000    0.000 utils.py:590(wrapper)
       71    0.000    0.000    0.000    0.000 __init__.py:231(_for)
        1    0.000    0.000    0.000    0.000 _kron2sum_scan.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _chi2comb.py:1(<module>)
      141    0.000    0.000    0.000    0.000 dataclasses.py:597(_is_classvar)
      110    0.000    0.000    0.000    0.000 typing.py:204(_check_generic)
        1    0.000    0.000    0.000    0.000 _quad_vec.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:351(_sanity_check)
       19    0.000    0.000    0.000    0.000 codecs.py:319(decode)
      107    0.000    0.000    0.000    0.000 __init__.py:124(valid)
      213    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        1    0.000    0.000    0.000    0.000 _dtype_like.py:65(_DTypeDictBase)
        1    0.000    0.000    0.000    0.000 dataframe_protocol.py:25(DlpackDeviceType)
        1    0.000    0.000    0.000    0.000 display.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _gp.py:1(<module>)
        6    0.000    0.000    0.000    0.000 categorical.py:119(_cat_compare_op)
        1    0.000    0.000    0.000    0.000 numeric.py:2330(within_tol)
       80    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.ndarray' objects}
        8    0.000    0.000    0.000    0.000 _util.py:695(decorator)
        1    0.000    0.000    0.000    0.000 deprecation_helpers.py:34(<module>)
       16    0.000    0.000    0.000    0.000 arraypad.py:129(_set_pad_area)
        1    0.000    0.000    0.000    0.000 pprint.py:11(<module>)
        2    0.000    0.000    0.000    0.000 zipfile.py:1206(__init__)
        5    0.000    0.000    0.000    0.000 backends.py:125(decorator)
       14    0.000    0.000    0.000    0.000 posixpath.py:150(dirname)
       34    0.000    0.000    0.000    0.000 _function.py:225(_isfixed)
        1    0.000    0.000    0.000    0.000 umath.py:1(<module>)
       26    0.000    0.000    0.000    0.000 enum.py:415(__getattr__)
        1    0.000    0.000    0.000    0.000 serializer.py:2(<module>)
        6    0.000    0.000    0.000    0.000 contextlib.py:75(__call__)
        3    0.000    0.000    0.000    0.000 uuid.py:713(uuid4)
        1    0.000    0.000    0.000    0.000 error.py:2(<module>)
        3    0.000    0.000    0.000    0.000 basic.py:5(<module>)
        4    0.000    0.000    0.000    0.000 message.py:564(get_content_type)
       16    0.000    0.000    0.000    0.000 fromnumeric.py:3269(round)
        1    0.000    0.000    0.000    0.000 composer.py:2(<module>)
        1    0.000    0.000    0.000    0.000 lsoda.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _cellregmap.py:27(CellRegMap)
        1    0.000    0.000    0.000    0.000 _math.py:86(__init__)
        1    0.000    0.000    0.000    0.000 selectn.py:1(<module>)
      102    0.000    0.000    0.000    0.000 _docscrape.py:426(_str_header)
        1    0.000    0.000    0.000    0.000 arraypad.py:1(<module>)
       19    0.000    0.000    0.000    0.000 config.py:577(pop)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
      580    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
        1    0.000    0.000    0.000    0.000 _xlsxwriter.py:1(<module>)
       37    0.000    0.000    0.000    0.000 dataclasses.py:1047(is_dataclass)
        1    0.000    0.000    0.000    0.000 variable.py:315(Variable)
        1    0.000    0.000    0.000    0.000 _testutils.py:1(<module>)
        6    0.000    0.000    0.000    0.000 nanops.py:103(__call__)
        1    0.000    0.000    0.000    0.000 __init__.py:234(<listcomp>)
      100    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 ufunclike.py:1(<module>)
       64    0.000    0.000    0.000    0.000 dataclasses.py:353(<listcomp>)
       68    0.000    0.000    0.000    0.000 _bracket.py:138(_tol)
       26    0.000    0.000    0.000    0.000 enum.py:81(__init__)
      436    0.000    0.000    0.000    0.000 typing.py:1576(overload)
        1    0.000    0.000    0.000    0.000 _odswriter.py:1(<module>)
       68    0.000    0.000    0.000    0.000 events.py:65(__init__)
       26    0.000    0.000    0.000    0.000 contextlib.py:121(__exit__)
    65/41    0.000    0.000    0.000    0.000 utils.py:587(register)
        1    0.000    0.000    0.000    0.000 _shape.py:1(<module>)
       20    0.000    0.000    0.000    0.000 _docscrape.py:509(_str_index)
        1    0.000    0.000    0.000    0.000 blocks.py:154(Block)
        1    0.000    0.000    0.000    0.000 __init__.py:343(<listcomp>)
        8    0.000    0.000    0.000    0.000 nanops.py:75(__call__)
        1    0.000    0.000    0.000    0.000 __init__.py:787(MetadataPathFinder)
        3    0.000    0.000    0.000    0.000 fromnumeric.py:2100(clip)
        1    0.000    0.000    0.000    0.000 os.py:44(_get_exports_list)
        1    0.000    0.000    0.000    0.000 constants.py:5(<module>)
      116    0.000    0.000    0.000    0.000 tokens.py:3(__init__)
        2    0.000    0.000    0.000    0.000 core.py:2978(__array_finalize__)
        3    0.000    0.000    0.000    0.000 __init__.py:36(__deprecate_private_class)
        1    0.000    0.000    0.000    0.000 _svds.py:1(<module>)
       30    0.000    0.000    0.000    0.000 contextlib.py:86(__init__)
        1    0.000    0.000    0.000    0.000 _ndl.py:1(<module>)
       75    0.000    0.000    0.000    0.000 config.py:808(wrap)
        3    0.000    0.000    0.000    0.000 genericpath.py:27(isfile)
        1    0.000    0.000    0.000    0.000 _solvers.py:1(<module>)
       13    0.000    0.000    0.000    0.000 core.py:8406(_replace_return_type)
       11    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
      182    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        1    0.000    0.000    0.000    0.000 dataframe_protocol.py:38(DtypeKind)
        5    0.000    0.000    0.000    0.000 dataarray_plot.py:1287(_plot2d)
       20    0.000    0.000    0.000    0.000 _docscrape.py:573(get_func)
      104    0.000    0.000    0.000    0.000 dataclasses.py:470(_init_param)
        9    0.000    0.000    0.000    0.000 dicttoolz.py:19(merge)
        1    0.000    0.000    0.000    0.000 _globals.py:65(_CopyMode)
        2    0.000    0.000    0.000    0.000 _pep440.py:117(parse)
        1    0.000    0.000    0.000    0.000 _policybase.py:99(_extend_docstrings)
      211    0.000    0.000    0.000    0.000 abc.py:7(abstractmethod)
        1    0.000    0.000    0.000    0.000 pydoc.py:1803(Helper)
        7    0.000    0.000    0.000    0.000 {built-in method posix.close}
       37    0.000    0.000    0.000    0.000 base.py:951(_md5)
       21    0.000    0.000    0.000    0.000 sre_compile.py:432(_generate_overlap_table)
        1    0.000    0.000    0.000    0.000 _spectral.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _kron.py:1(<module>)
        1    0.000    0.000    0.000    0.000 callbacks.py:1(<module>)
       64    0.000    0.000    0.000    0.000 scanner.py:731(check_plain)
      104    0.000    0.000    0.000    0.000 parser.py:114(get_event)
        8    0.000    0.000    0.000    0.000 _ufunc_config.py:435(__exit__)
       52    0.000    0.000    0.000    0.000 accessor.py:75(forbid_nonstring_types)
        1    0.000    0.000    0.000    0.000 _lrfree.py:1(<module>)
       61    0.000    0.000    0.000    0.000 _inspect.py:144(<lambda>)
       93    0.000    0.000    0.000    0.000 _inspect.py:131(strseq)
        1    0.000    0.000    0.000    0.000 _sf_error.py:1(<module>)
       38    0.000    0.000    0.000    0.000 getlimits.py:16(_fr0)
      217    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
        1    0.000    0.000    0.000    0.000 _ksstats.py:68(<module>)
        1    0.000    0.000    0.000    0.000 contextlib.py:470(__exit__)
       76    0.000    0.000    0.000    0.000 fromnumeric.py:72(<dictcomp>)
      217    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 indexing.py:1176(_LocIndexer)
        1    0.000    0.000    0.000    0.000 _given.py:1(<module>)
        7    0.000    0.000    0.000    0.000 cftime_offsets.py:660(_generate_anchored_offsets)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1439(chi2_gen)
       34    0.000    0.000    0.000    0.000 _variables.py:26(<listcomp>)
       29    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        1    0.000    0.000    0.000    0.000 _validators.py:1(<module>)
        1    0.000    0.000    0.000    0.000 polyutils.py:1(<module>)
        8    0.000    0.000    0.000    0.000 resolver.py:25(add_implicit_resolver)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:44(_bits_of)
       38    0.000    0.000    0.000    0.000 accessor.py:110(_create_delegator_method)
       85    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:445(alpha_gen)
        3    0.000    0.000    0.000    0.000 getlimits.py:612(tiny)
       13    0.000    0.000    0.000    0.000 mixins.py:44(_numeric_methods)
       41    0.000    0.000    0.000    0.000 functools.py:934(__init__)
        3    0.000    0.000    0.000    0.000 __init__.py:493(PYFUNCTYPE)
        7    0.000    0.000    0.000    0.000 _parser.py:309(_convert)
       60    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:948(_sanity_check)
        2    0.000    0.000    0.000    0.000 functoolz.py:883(has_keywords)
        3    0.000    0.000    0.000    0.000 message.py:588(get_content_maintype)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:1(<module>)
      264    0.000    0.000    0.000    0.000 _add_newdocs.py:17(add_newdoc)
        1    0.000    0.000    0.000    0.000 __init__.py:442(<listcomp>)
        1    0.000    0.000    0.000    0.000 tz.py:488(_read_tzfile)
        1    0.000    0.000    0.000    0.000 _trustregion_exact.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _typed_ops.py:448(VariableOpsMixin)
       57    0.000    0.000    0.000    0.000 config.py:59(canonical_name)
        1    0.000    0.000    0.000    0.000 _decorators.py:1(<module>)
        1    0.000    0.000    0.000    0.000 epsilon.py:1(<module>)
        1    0.000    0.000    0.000    0.000 c_parser_wrapper.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rechunk.py:1(<module>)
        3    0.000    0.000    0.000    0.000 numeric.py:136(ones)
        1    0.000    0.000    0.000    0.000 _matrix.py:1(<module>)
      440    0.000    0.000    0.000    0.000 copy.py:182(_deepcopy_atomic)
      482    0.000    0.000    0.000    0.000 typing.py:1605(final)
        7    0.000    0.000    0.000    0.000 uuid.py:138(__init__)
        1    0.000    0.000    0.000    0.000 common.py:64(ImplementsArrayReduce)
        1    0.000    0.000    0.000    0.000 string_.py:249(BaseStringArray)
        9    0.000    0.000    0.000    0.000 _collections_abc.py:768(__contains__)
        5    0.000    0.000    0.000    0.000 ops.py:307(__init_subclass__)
        2    0.000    0.000    0.000    0.000 matfuncs.py:5(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:622(DistributionFinder)
        1    0.000    0.000    0.000    0.000 __init__.py:254(_reset_cache)
        4    0.000    0.000    0.000    0.000 scanner.py:1185(scan_flow_scalar_non_spaces)
        1    0.000    0.000    0.000    0.000 functoolz.py:916(is_arity)
        1    0.000    0.000    0.000    0.000 linalg.py:1090(eigvalsh)
        1    0.000    0.000    0.000    0.000 _bvp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _index.py:1(<module>)
        3    0.000    0.000    0.000    0.000 {method 'randn' of 'numpy.random.mtrand.RandomState' objects}
        1    0.000    0.000    0.000    0.000 executor.py:1(<module>)
